state,city,crime_type,year,time_of_day,season,latitude,longitude,population_density,police_presence_index,street_lighting_index,repeat_offender_rate,crime_count,severity_weight,severity_score,time_severity,norm_crime_count,norm_severity_score,norm_population_density,norm_police_presence_index,norm_street_lighting_index,norm_repeat_offender_rate,norm_time_severity,police_risk,lighting_risk,risk_index,final_risk_index,risk_level,cluster,pca1,pca2
Telangana,Telangana_City_3,Dowry Death,2022,Night,Summer,25.33134076,89.42898321,11775,0.735414633,0.55846839,0.200281076,391,5,1955,7,0.7853881278538812,0.8035405872193436,0.5869871279163315,0.6704746270480026,0.4480818422855423,0.4871241470137767,1.0,0.3295253729519973,0.5519181577144576,0.7230716901453287,0.8444991974634043,High Risk,0,0.6336272592777036,-0.03126099737637786
Tripura,Tripura_City_3,Dowry Death,2023,Morning,Winter,34.4401076,88.36039444,19460,0.584146812,0.588708485,0.230682197,226,5,1130,2,0.4086757990867579,0.4473229706390328,0.973401045856798,0.4810457380668574,0.4860409057884785,0.5652750728764573,0.0,0.5189542619331426,0.5139590942115215,0.4477767257558293,0.4945769933472157,Medium Risk,2,-0.47209183586639136,-0.2384223346095942
Rajasthan,Rajasthan_City_5,Assault,2021,Afternoon,Monsoon,31.2237249,81.08277202,11579,0.675309113,0.775440487,0.251311323,373,3,1119,3,0.7442922374429223,0.442573402417962,0.5771319388576025,0.5952059955574096,0.7204373890650166,0.6183055284520228,0.2,0.4047940044425904,0.2795626109349833,0.5113932638876634,0.5754387675198712,Medium Risk,2,-0.21216045626995367,-0.028643746024583264
Gujarat,Gujarat_City_3,Assault,2019,Morning,Monsoon,14.31402207,75.25986775,14585,0.570559549,0.58946257,0.374608288,399,3,1197,2,0.8036529680365296,0.4762521588946459,0.7282783588093322,0.4640307502302532,0.4869874755794006,0.9352600240052796,0.0,0.5359692497697468,0.5130125244205994,0.5855422099240365,0.6696880854740854,High Risk,2,-0.3716980443371907,-0.39244927530401724
Rajasthan,Rajasthan_City_1,Human Trafficking,2023,Night,Monsoon,11.75203789,78.89881535,9237,0.943948475,0.566964093,0.080836255,313,5,1565,7,0.6073059360730593,0.635146804835924,0.4593724859211585,0.9316163143142568,0.4587461252409723,0.1800722014407121,1.0,0.0683836856857431,0.5412538747590276,0.5640431420577069,0.6423610283631326,Medium Risk,0,0.5611988503719431,0.36059769550466036
Gujarat,Gujarat_City_1,Eve Teasing,2021,Night,Monsoon,21.58071715,92.74071699,8517,0.768337452,0.5351389,0.211736146,276,2,552,7,0.5228310502283104,0.197754749568221,0.4231697506033789,0.7117030455184279,0.4187973578154665,0.5165712297816067,1.0,0.2882969544815721,0.5812026421845335,0.493424089310017,0.5525984907705214,Medium Risk,0,0.4931178791878562,0.25722762227922624
Tripura,Tripura_City_2,Cyber Crime,2022,Afternoon,Monsoon,16.27671799,84.98844343,2470,0.543875736,0.445153869,0.385263035,281,2,562,3,0.5342465753424657,0.2020725388601036,0.1191170555108608,0.4306152821091739,0.3058430993700916,0.9626497489724154,0.2,0.569384717890826,0.6941569006299084,0.4335660273736275,0.4765140443537321,Medium Risk,2,-0.2316720259969965,-0.13578076858124385
Telangana,Telangana_City_3,Stalking,2022,Morning,Summer,28.8092801,90.52781965,15550,0.203894726,0.530142599,0.049178444,265,3,795,2,0.4977168949771688,0.3026770293609672,0.7768000804505228,0.0048656112721247,0.4125257205425418,0.0986907536830537,0.0,0.9951343887278752,0.5874742794574581,0.371712535591311,0.3978932449331951,Medium Risk,2,-0.43146193676821687,-0.4427256051618625
Kerala,Kerala_City_5,Harassment,2020,Afternoon,Monsoon,8.715428682,79.80005451,15483,0.511511824,0.786090159,0.277042814,296,2,592,3,0.5684931506849314,0.2150259067357512,0.7734312148028962,0.3900867688225074,0.7338054547319217,0.684452426307442,0.2,0.6099132311774926,0.2661945452680783,0.4496961386038552,0.49701672258774,Medium Risk,2,-0.2832515263911422,-0.12948433031357548
Chhattisgarh,Chhattisgarh_City_4,Stalking,2020,Afternoon,Monsoon,14.93093273,76.15725234,9119,0.365438141,0.940051645,0.152784116,306,3,918,3,0.5913242009132419,0.3557858376511226,0.453439259855189,0.2071623682649426,0.9270665481273106,0.3650256428282664,0.2,0.7928376317350574,0.0729334518726894,0.4101638362312373,0.4467679633680028,Medium Risk,2,-0.24091745014067945,-0.05796451188690056
Telangana,Telangana_City_4,Cyber Crime,2019,Afternoon,Summer,17.8166995,68.20566257,2006,0.526350255,0.984208966,0.263544157,323,2,646,3,0.6301369863013698,0.2383419689119171,0.0957864038616251,0.408668562887971,0.9824952943649974,0.6497519775163346,0.2,0.5913314371120291,0.0175047056350026,0.3846029829542861,0.414278047914604,Medium Risk,2,-0.2479909219554829,0.1664356812721065
Haryana,Haryana_City_1,Kidnapping,2021,Afternoon,Winter,25.8724317,69.30095617,15782,0.706468101,0.919219186,0.253260053,203,4,812,3,0.3561643835616438,0.3100172711571675,0.7884654062751407,0.6342256128137251,0.9009164770345012,0.6233150494416069,0.2,0.3657743871862748,0.0990835229654989,0.3921321072310466,0.4238481748794445,Medium Risk,1,-0.339171249508179,0.16765061573962947
Sikkim,Sikkim_City_2,Eve Teasing,2021,Night,Summer,31.51712059,79.61034218,7629,0.311441871,0.616185568,0.024474195,229,2,458,7,0.415525114155251,0.157167530224525,0.3785197103781174,0.1395441969472904,0.5205316816432652,0.0351845450767263,1.0,0.8604558030527095,0.4794683183567347,0.4032990199647369,0.4380422257063876,Medium Risk,0,0.4950689930290154,0.05412603831744542
Jammu and Kashmir,Jammu and Kashmir_City_4,Harassment,2019,Evening,Winter,27.49809976,87.9862609,2653,0.949194665,0.860427873,0.318611179,283,2,566,5,0.5388127853881278,0.2037996545768566,0.1283185840707964,0.9381859861487178,0.8271183231732779,0.7913105323406979,0.6,0.0618140138512821,0.172881676826722,0.4189163327833306,0.4578930956123203,Medium Risk,1,0.08821580684826669,0.5418785173911587
Tamil Nadu,Tamil Nadu_City_5,Kidnapping,2021,Afternoon,Summer,23.71878502,96.07805639,10408,0.431320268,0.961808063,0.029445457,294,4,1176,3,0.5639269406392694,0.4671848013816926,0.5182522123893805,0.2896648994630665,0.9543764243845918,0.0479639662041893,0.2,0.7103351005369334,0.0456235756154081,0.384595685482424,0.4142687722366268,Medium Risk,2,-0.23920996813698714,0.044258186198398275
Rajasthan,Rajasthan_City_4,Cyber Crime,2023,Morning,Monsoon,35.98292944,75.93271884,5896,0.986288094,0.629176313,0.206025745,196,2,392,2,0.3401826484018264,0.1286701208981001,0.2913817377312952,0.9846371546624164,0.5368383934576775,0.5018917340749459,0.0,0.0153628453375835,0.4631616065423225,0.2455613488033483,0.237544865766109,Low Risk,1,-0.5328047550822965,0.4520767391450007
Himachal Pradesh,Himachal Pradesh_City_4,Domestic Violence,2023,Night,Summer,24.43889457,95.03573963,970,0.67948687,0.473339659,0.381793385,190,4,760,7,0.3264840182648402,0.2875647668393782,0.0436946902654867,0.6004376956090893,0.3412234840048101,0.9537304607685544,1.0,0.3995623043909106,0.6587765159951899,0.5038581754371915,0.5658610596070267,Medium Risk,0,0.4979081290832591,0.20127185146171195
Uttarakhand,Uttarakhand_City_3,Dowry Death,2022,Morning,Monsoon,27.35262364,71.64188098,9948,0.81211908,0.588232507,0.068258838,304,5,1520,2,0.5867579908675798,0.6157167530224524,0.4951226870474657,0.7665296774815191,0.4854434315038243,0.1477399468665792,0.0,0.2334703225184808,0.5145565684961757,0.4096932912579744,0.4461698625834676,Medium Risk,1,-0.3998659729341276,0.09702018998454287
Delhi,Delhi_City_2,Dowry Death,2020,Afternoon,Winter,12.9992045,93.29944234,12271,0.686222751,0.267032778,0.260793787,202,5,1010,3,0.3538812785388128,0.3955094991364421,0.6119267900241351,0.6088728700282358,0.0822555145929508,0.6426817131676963,0.2,0.3911271299717642,0.9177444854070492,0.4403862111653223,0.4851830505237497,Medium Risk,1,-0.26115549823904277,-0.16472945384411708
Mizoram,Mizoram_City_3,Domestic Violence,2020,Afternoon,Winter,10.1140551,86.17815423,9520,0.225074135,0.295559107,0.252698162,221,4,884,3,0.3972602739726026,0.3411053540587219,0.473602172164119,0.0313880526586987,0.1180633628823378,0.6218706190903739,0.2,0.9686119473413012,0.8819366371176621,0.4477596463107473,0.4945552839887412,Medium Risk,2,-0.2207904027268568,-0.5169892422315758
Kerala,Kerala_City_5,Assault,2020,Night,Summer,21.19374951,89.85079256,6443,0.616705743,0.735412637,0.327855974,367,3,1101,7,0.730593607305936,0.4348013816925734,0.3188857602574416,0.5218184687439509,0.6701921864611227,0.815075751019992,1.0,0.4781815312560491,0.3298078135388773,0.6358981531681167,0.7336945691720138,High Risk,0,0.5731950321952483,0.06849878911424401
Telangana,Telangana_City_1,Dowry Death,2022,Night,Winter,8.018197982,95.9297298,14691,0.272576706,0.410156382,0.351158764,354,5,1770,7,0.7009132420091323,0.7236614853195164,0.7336082059533386,0.0908743279867341,0.2619122905721633,0.874979285948313,1.0,0.909125672013266,0.7380877094278366,0.7931120643917982,0.933526187796476,High Risk,0,0.6425138863738494,-0.6025210775507646
Odisha,Odisha_City_2,Rape,2019,Afternoon,Winter,28.87990728,70.93380297,14942,0.922294419,0.757403852,0.047689828,259,5,1295,3,0.4840182648401826,0.518566493955095,0.7462288817377313,0.9044994844234138,0.6977967930832818,0.0948640290483272,0.2,0.0955005155765862,0.3022032069167182,0.3893838683545068,0.4203549406052571,Medium Risk,1,-0.2801057978417798,0.3117068941454232
Chhattisgarh,Chhattisgarh_City_5,Human Trafficking,2020,Afternoon,Monsoon,17.28164508,90.13135167,13365,0.301441439,0.893276551,0.241494349,188,5,940,3,0.321917808219178,0.3652849740932642,0.6669348350764279,0.1270209073899463,0.8683518263811716,0.5930694324781323,0.2,0.8729790926100536,0.1316481736188284,0.4076859572689173,0.4436183784493285,Medium Risk,2,-0.29851281619122527,-0.16771105350777699
Mizoram,Mizoram_City_1,Human Trafficking,2020,Morning,Winter,20.39871381,72.66494851,12026,0.88254065,0.665056816,0.040782643,333,5,1665,2,0.6529680365296803,0.6783246977547496,0.599607803700724,0.8547168390154185,0.5818776134698598,0.0771080093655392,0.0,0.1452831609845815,0.4181223865301402,0.4325204427217468,0.4751850215480027,Medium Risk,1,-0.39358089276955455,0.14886830395772715
Himachal Pradesh,Himachal Pradesh_City_2,Eve Teasing,2022,Morning,Monsoon,35.1487282,82.89201814,2333,0.628551176,0.515352396,0.34079922,198,2,396,2,0.3447488584474886,0.1303972366148532,0.1122284794851166,0.5366522066655846,0.3939602281094553,0.8483484273324358,0.0,0.4633477933344154,0.6060397718905446,0.3107310140752104,0.3203807903679831,Low Risk,2,-0.4859642846773442,0.048073317170447716
Telangana,Telangana_City_3,Assault,2020,Night,Monsoon,22.21906219,92.55676505,8010,0.643350121,0.67032186,0.374470696,191,3,573,7,0.3287671232876712,0.2068221070811744,0.3976769911504424,0.5551845534060262,0.5884865920309972,0.9349063218443856,1.0,0.4448154465939737,0.4115134079690028,0.5067173977120623,0.5694953627723593,Medium Risk,0,0.45320684567190506,0.1923269120043849
Meghalaya,Meghalaya_City_4,Stalking,2020,Night,Monsoon,34.3420691,85.5326492,695,0.645952774,0.982664646,0.3115354,157,3,471,7,0.2511415525114154,0.1627806563039723,0.0298672566371681,0.5584437903206205,0.98055677727539,0.7731211149159355,1.0,0.4415562096793795,0.0194432227246099,0.3954854167251535,0.4281105029313352,Medium Risk,0,0.423959340133541,0.5355543525343215
Chhattisgarh,Chhattisgarh_City_5,Stalking,2023,Evening,Winter,12.89691939,81.35951096,19938,0.368367738,0.751666452,0.352150797,117,3,351,5,0.1598173515981734,0.1109671848013816,0.9974356395816572,0.2108310289305345,0.6905948867750593,0.8775294648524505,0.6,0.7891689710694654,0.3094051132249407,0.4439978220006423,0.4897737005078775,Medium Risk,2,0.000955291679626602,-0.1609115193428308
Telangana,Telangana_City_3,Dowry Death,2023,Morning,Winter,23.99965879,78.34020871,12053,0.463008102,0.422489734,0.081929724,252,5,1260,2,0.4680365296803652,0.503454231433506,0.6009654062751407,0.3293467772686506,0.2773938058178022,0.1828831377463878,0.0,0.6706532227313493,0.7226061941821977,0.4000646724136174,0.4339311079223215,Medium Risk,2,-0.40766550653965694,-0.2744660360117659
Madhya Pradesh,Madhya Pradesh_City_4,Stalking,2019,Morning,Winter,21.27517377,90.02608431,9381,0.261297922,0.731226426,0.102648406,216,3,648,2,0.3858447488584474,0.2392055267702936,0.4666130329847144,0.0767501903608056,0.6649374195966107,0.2361438112904474,0.0,0.9232498096391945,0.3350625804033893,0.3012610634013529,0.3083437158068249,Low Risk,2,-0.4691532568913754,-0.17522839826775283
Mizoram,Mizoram_City_5,Rape,2020,Morning,Winter,17.82325572,84.34837594,1321,0.933661424,0.666740972,0.190418018,172,5,860,2,0.2853881278538812,0.3307426597582037,0.0613435237329042,0.9187340989895424,0.583991660550494,0.4617695847745317,0.0,0.0812659010104577,0.416008339449506,0.2542961990154896,0.2486475680826421,Low Risk,1,-0.49959619069869476,0.46887679314566266
Meghalaya,Meghalaya_City_5,Human Trafficking,2019,Morning,Winter,13.74769521,93.35754292,17250,0.77814686,0.455380238,0.363305552,190,5,950,2,0.3264840182648402,0.3696027633851468,0.8622787610619469,0.7239871205234003,0.3186798113670433,0.9062045400584392,0.0,0.2760128794765997,0.6813201886329567,0.4440469059329351,0.4898360901625981,Medium Risk,1,-0.49920120372163795,-0.13230908342396516
Meghalaya,Meghalaya_City_2,Human Trafficking,2023,Morning,Monsoon,15.75828388,83.05700226,11783,0.265550751,0.356784148,0.378068889,204,5,1020,2,0.3584474885844748,0.3998272884283246,0.5873893805309734,0.0820759011905847,0.1949164686443693,0.9441560503127082,0.0,0.9179240988094152,0.8050835313556306,0.4760814213614557,0.5305545547062581,Medium Risk,2,-0.4263603435326616,-0.5870065981403021
Rajasthan,Rajasthan_City_4,Eve Teasing,2022,Evening,Winter,34.77529461,83.79991559,19039,0.562858248,0.230439343,0.294168439,209,2,418,5,0.36986301369863,0.1398963730569948,0.952232502011263,0.4543866046182173,0.0363213823438434,0.728476574289586,0.6,0.5456133953817828,0.9636786176561566,0.4973991836853674,0.5576511577834364,Medium Risk,2,0.08045899620880415,-0.28858077654914976
Tamil Nadu,Tamil Nadu_City_5,Rape,2020,Night,Summer,9.508688896,71.29573512,19398,0.506710291,0.869729571,0.347464878,247,5,1235,7,0.45662100456621,0.4926597582037996,0.9702835880933226,0.3840739297693403,0.8387943362634198,0.865483563375083,1.0,0.6159260702306597,0.1612056637365801,0.6530276707064591,0.7554675737954587,High Risk,0,0.4872621647558547,-0.08609814896018253
Kerala,Kerala_City_5,Human Trafficking,2019,Night,Winter,16.7019454,72.38666425,17422,0.500776978,0.805048078,0.220468098,272,5,1360,7,0.5136986301369862,0.5466321243523315,0.8709271922767498,0.3766437910779963,0.7576024980680793,0.5390181038093271,1.0,0.6233562089220037,0.2423975019319206,0.6263158089640997,0.7215146333279074,High Risk,0,0.5190452053067355,-0.05646556111092339
Himachal Pradesh,Himachal Pradesh_City_4,Domestic Violence,2019,Evening,Monsoon,10.96763321,79.9044627,15253,0.28960937,0.879571544,0.217810382,329,4,1316,5,0.6438356164383561,0.5276338514680483,0.7618664521319388,0.1122039048695078,0.8511485328392303,0.5321860213318402,0.6,0.8877960951304922,0.1488514671607697,0.5907142935041342,0.676262222746209,High Risk,2,0.17471875185858654,-0.2754942249110226
Delhi,Delhi_City_5,Rape,2021,Afternoon,Winter,29.47097061,71.42217477,3445,0.334494478,0.609808451,0.200076175,307,5,1535,3,0.593607305936073,0.6221934369602763,0.1681415929203539,0.1684123970923098,0.5125267666729698,0.486597416342885,0.2,0.8315876029076901,0.4874732333270302,0.4897069992792915,0.547873768183117,Medium Risk,2,-0.15409802700998276,-0.2673165304982785
Tamil Nadu,Tamil Nadu_City_1,Human Trafficking,2023,Morning,Monsoon,27.50668596,73.02848592,9226,0.250325981,0.349877433,0.022663601,185,5,925,2,0.3150684931506848,0.3588082901554404,0.4588193885760257,0.0630103045089648,0.1862467725577107,0.0305301246867211,0.0,0.9369896954910352,0.8137532274422892,0.3064677995338083,0.3149618992805422,Low Risk,2,-0.432119365826514,-0.343939316716262
Andhra Pradesh,Andhra Pradesh_City_4,Domestic Violence,2021,Night,Summer,28.97657882,71.9456308,17593,0.594783998,0.938539191,0.016182218,266,4,1064,7,0.4999999999999999,0.4188255613126079,0.8795253419147224,0.494366418648789,0.925168031028364,0.013868696895271,1.0,0.505633581351211,0.0748319689716359,0.4987625065700572,0.559384051626194,Medium Risk,0,0.47829094846469034,0.2445357692204797
Bihar,Bihar_City_2,Rape,2023,Evening,Summer,33.77364899,69.78856293,12488,0.719634367,0.442098546,0.189392851,332,5,1660,5,0.6506849315068493,0.6761658031088082,0.6228378921962993,0.650713396692163,0.3020078865581284,0.4591342296435855,0.6,0.349286603307837,0.6979921134418716,0.6052305431575675,0.6947135521611687,High Risk,0,0.21076603831826135,-0.1028554091735098
West Bengal,West Bengal_City_5,Rape,2023,Evening,Monsoon,9.580769045,92.25675238,1641,0.6216061,0.649275606,0.076617345,332,5,1660,5,0.6506849315068493,0.6761658031088082,0.077433628318584,0.5279550626076317,0.5620681534617755,0.1692268210144008,0.6,0.4720449373923683,0.4379318465382245,0.5003389088344625,0.5613877866242449,Medium Risk,0,0.23050771605913145,0.13969010550138689
Himachal Pradesh,Himachal Pradesh_City_4,Domestic Violence,2022,Night,Winter,17.24570236,85.21139606,18356,0.599286926,0.288113826,0.16191125,329,4,1316,7,0.6438356164383561,0.5276338514680483,0.9178901850362028,0.5000053221681442,0.1087176285426738,0.3884883951581148,1.0,0.4999946778318558,0.8912823714573261,0.6624934972183978,0.7674994062126789,High Risk,0,0.5763988312053946,-0.2568624511161753
Kerala,Kerala_City_5,Eve Teasing,2022,Evening,Summer,8.455181262,78.44288929,5563,0.308501293,0.316502917,0.281998331,422,2,844,5,0.8561643835616438,0.3238341968911917,0.2746379726468222,0.1358617850514888,0.1443532079963638,0.6971913724034839,0.6,0.8641382149485112,0.8556467920036361,0.6030313985860211,0.6919182612362068,High Risk,2,0.2586190180566771,-0.466236635400512
Odisha,Odisha_City_3,Rape,2020,Morning,Monsoon,13.77132754,96.99562809,9266,0.753541891,0.324681229,0.104942621,162,5,810,2,0.2625570776255708,0.309153713298791,0.4608306516492357,0.6931749364761037,0.1546190839651671,0.2420414565245837,0.0,0.3068250635238962,0.8453809160348329,0.282927280352638,0.2850399921501962,Low Risk,1,-0.4868884062988697,0.07365458553092974
Haryana,Haryana_City_4,Stalking,2019,Afternoon,Monsoon,14.0698762,70.10314719,10719,0.201014462,0.915205758,0.213467603,350,3,1050,3,0.6917808219178082,0.4127806563039723,0.5338897827835881,0.0012587290820759,0.8958785970835135,0.521022215902856,0.2,0.998741270917924,0.1041214029164865,0.4928258139109528,0.5518380342660834,Medium Risk,2,-0.2012070187378322,-0.3207427229600929
Madhya Pradesh,Madhya Pradesh_City_3,Eve Teasing,2023,Morning,Winter,30.25109615,94.87330106,10718,0.469769992,0.521808331,0.029977476,216,2,432,2,0.3858447488584474,0.1459412780656304,0.5338395012067578,0.3378145221045647,0.402064079854492,0.0493316058194041,0.0,0.6621854778954352,0.5979359201455079,0.256736267626653,0.2517490929816047,Low Risk,1,-0.48531518294896164,-0.055153962098330636
Madhya Pradesh,Madhya Pradesh_City_1,Assault,2020,Night,Monsoon,33.77382203,88.08290637,7742,0.9453274,0.283868598,0.114497673,305,3,915,7,0.5890410958904109,0.3544905008635578,0.3842015285599356,0.9333431074220806,0.1033887802293188,0.2666042402609484,1.0,0.0666568925779194,0.8966112197706811,0.5124570937010581,0.5767909814041067,Medium Risk,0,0.5411835070193344,0.2903294340266908
